Movie [year=1994, title=Bullets Over Broadway, duration=98, genres=Comedy, rating=R, score=7.5, director=Woody Allen, actor1=Jim Broadbent, actor2=Chazz Palminteri, actor3=Dianne Wiest]
Movie [year=1994, title=Crooklyn, duration=115, genres=Comedy, rating=PG-13, score=6.9, director=Spike Lee, actor1=Alfre Woodard, actor2=Delroy Lindo, actor3=Isaiah Washington]
Movie [year=1994, title=Don Juan DeMarco, duration=97, genres=Comedy, rating=PG-13, score=6.8, director=Jeremy Leven, actor1=Johnny Depp, actor2=Marlon Brando, actor3=Faye Dunaway]
Movie [year=1994, title=Renaissance Man, duration=128, genres=Comedy, rating=PG-13, score=6.1, director=Penny Marshall, actor1=Ed Begley Jr., actor2=Cliff Robertson, actor3=Lillo Brancato]
Movie [year=1994, title=Naked Gun 33 1/3: The Final Insult, duration=83, genres=Comedy, rating=PG-13, score=6.4, director=Peter Segal, actor1=George Kennedy, actor2=Fred Ward, actor3=Priscilla Presley]
Movie [year=1994, title=Ace Ventura: Pet Detective, duration=78, genres=Comedy, rating=PG-13, score=6.9, director=Tom Shadyac, actor1=Sean Young, actor2=Udo Kier, actor3=David Margulies]
Movie [year=1994, title=Dumb & Dumber, duration=113, genres=Comedy, rating=PG-13, score=7.3, director=Peter Farrelly, actor1=Lauren Holly, actor2=Mike Starr, actor3=Teri Garr]
Movie [year=1994, title=The Flintstones, duration=91, genres=Comedy, rating=PG, score=4.8, director=Brian Levant, actor1=Jonathan Winters, actor2=Elizabeth Perkins, actor3=Harvey Korman]
Movie [year=1994, title=The Santa Clause, duration=97, genres=Comedy, rating=PG, score=6.4, director=John Pasquin, actor1=Judge Reinhold, actor2=Eric Lloyd, actor3=Peter Boyle]
Movie [year=1994, title=Forrest Gump, duration=142, genres=Comedy, rating=PG-13, score=8.8, director=Robert Zemeckis, actor1=Tom Hanks, actor2=Siobhan Fallon Hogan, actor3=Sam Anderson]
Movie [year=1995, title=The Incredibly True Adventure of Two Girls in Love, duration=94, genres=Comedy, rating=R, score=6.5, director=Maria Maggenti, actor1=Nicole Ari Parker, actor2=Laurel Holloman, actor3=Stephanie Berry]
Movie [year=1995, title=Mallrats, duration=123, genres=Comedy, rating=R, score=7.2, director=Kevin Smith, actor1=Ethan Suplee, actor2=Jason Mewes, actor3=Joey Lauren Adams]
Movie [year=1995, title=The Perez Family, duration=113, genres=Comedy, rating=R, score=6.2, director=Mira Nair, actor1=Anjelica Huston, actor2=Chazz Palminteri, actor3=Vincent Gallo]
